"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","VP","VP_SE","VP_R_Squared","VP_Type"
"NJ2020","1","1","T0_T3","c_V3","VP",15686.6344993576,NA,1,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T3","c_V3","VP",-22422.569729145,NA,1,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T3","c_V3","VP",9036.04389724486,NA,1,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T3","c_V3","VP",-29324.7527355617,NA,1,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T3","c_V3","VP",4944.75674325578,NA,1,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T3","c_V3","VP",-9934.38238486727,NA,1,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T3","c_V3","VP",743.083793390909,NA,1,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T6","c_V3","VP",-13096.2917696644,16617.8302294849,0.38312757220597,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T6","c_V3","VP",-21801.7693720183,358.419253300516,0.99972980219427,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T6","c_V3","VP",-21894.1461566711,17857.5535537145,0.600508769341088,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T6","c_V3","VP",101569.09668184,75571.5991964031,0.643667398810377,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T6","c_V3","VP",-5947.79591520222,6288.81820952283,0.472152620760562,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T6","c_V3","VP",-6551.9959283025,1952.82173120118,0.918413859354012,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T6","c_V3","VP",1918.55702021813,678.659783933965,0.888787695458677,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T9","c_V3","VP",-11717.8075570428,9914.5213138533,0.411218910573264,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T9","c_V3","VP",84973.0594212985,35128.6607383693,0.745259414753882,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T9","c_V3","VP",-852.392953025511,4069.91695371519,0.0214613285844475,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T9","c_V3","VP",-17807.9596445358,6557.0528646507,0.786685574150575,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T9","c_V3","VP",-1769.99068263448,2151.10294326865,0.252908476174555,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T24","c_V3","VP",1303.88651643401,2212.15898057531,0.0799127269027049,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T24","c_V3","VP",266.88060210725,2590.81789205364,0.00264575540062295,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T24","c_V3","VP",9163.59377862556,6835.11160260605,0.310033415166991,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T24","c_V3","VP",28586.7458777507,14274.9235006212,0.50064580086526,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T24","c_V3","VP",-1261.98505263121,1194.75829926613,0.218093664911437,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T24","c_V3","VP",-639.153085429859,3661.96374871681,0.00755834464884992,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T24","c_V3","VP",-1980.17995338556,556.258858460647,0.76008108964151,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T17","c_V3","VP",-1249.2820080106,4863.72380888209,0.0319343424697315,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T20","c_V3","VP",993.723481168495,3204.72431801884,0.0310547291008103,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T17.5","c_V3","VP",-5100.17788372833,3990.89423133673,0.449515864158474,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T20.5","c_V3","VP",-1728.77911696495,3159.12922204306,0.0907613349337474,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T12","c_V3","VP",-12879.3162154332,5763.2986864112,0.62471574200384,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T12","c_V3","VP",62228.8114387543,24161.4267070671,0.688584297094791,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T12","c_V3","VP",-2713.76610222488,2583.85590482513,0.268842502250178,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T12","c_V3","VP",-9154.65535798648,6268.29634870152,0.415543165649538,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T12","c_V3","VP",-2247.64605532915,1272.18952042051,0.509917638405262,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",-34399.4314143554,NA,1,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T3","c_Viruses","VPC",-297654.584221755,NA,1,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T3","c_Viruses","VPC",172224.591329077,NA,1,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T3","c_Viruses","VPC",-201705.756929633,NA,1,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T3","c_Viruses","VPC",181378.820184779,NA,1,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T3","c_Viruses","VPC",-154655.294953811,NA,1,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T3","c_Viruses","VPC",-9779.6730632564,NA,1,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",56105.1883439938,52252.8665803889,0.535506902104827,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T6","c_Viruses","VPC",1016702.20326936,758844.245069209,0.64222765732853,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T6","c_Viruses","VPC",167789.623312011,2560.52997850099,0.999767175646572,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T6","c_Viruses","VPC",784754.797441361,569533.266611041,0.655003934142631,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T6","c_Viruses","VPC",-590796.019900504,445815.351784697,0.63717689459565,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T6","c_Viruses","VPC",-805508.17341863,375770.084584504,0.821272364021137,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T6","c_Viruses","VPC",91130.0639658847,58260.2638376288,0.709866334876547,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T9","c_Viruses","VPC",-245702.914001424,238732.774039765,0.346243979717447,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T9","c_Viruses","VPC",716119.402985065,257767.144556321,0.794200471433421,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T9","c_Viruses","VPC",-425742.714996449,220977.668699727,0.649854551732284,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T9","c_Viruses","VPC",-926382.373845063,181963.793294086,0.928363026681539,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T9","c_Viruses","VPC",37822.3169864955,40324.8099539915,0.305491519746139,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",36961.1594536964,8194.15330097338,0.835703216317853,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T24","c_Viruses","VPC",872611.506014139,389370.280270728,0.556661807718441,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T24","c_Viruses","VPC",-308390.90262971,81129.6265806773,0.783188571575755,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T24","c_Viruses","VPC",27627.9317697201,156268.136272121,0.0077538131582741,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T24","c_Viruses","VPC",-243626.510305616,66967.9754042217,0.767910354601642,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T24","c_Viruses","VPC",-318210.732054017,123696.847479503,0.623273445832136,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T24","c_Viruses","VPC",6364.60554370978,13222.6683143836,0.0547508757187888,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",41988.4990631259,12693.6878951729,0.84546087727779,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",46274.6938226681,7997.38341798531,0.917764169802206,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T17.5","c_Viruses","VPC",117091.323380051,275117.585626819,0.0830480270464226,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T20.5","c_Viruses","VPC",345724.710646689,216252.600106333,0.460030223349966,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T12","c_Viruses","VPC",-422044.065387351,171356.87815476,0.669098468178387,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T12","c_Viruses","VPC",473980.099502482,204185.65335151,0.642368521561173,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T12","c_Viruses","VPC",-362935.323383085,132634.709516075,0.713948587339072,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T12","c_Viruses","VPC",-566645.344705049,232752.767405285,0.663939834430696,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T12","c_Viruses","VPC",3732.76474768933,30485.9960728845,0.00497249428594,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T3","c_V1","VPC",-7436.45979675871,NA,1,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T3","c_V1","VPC",-276550.069633234,NA,1,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T3","c_V1","VPC",137452.8650553,NA,1,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T3","c_V1","VPC",-180073.164707722,NA,1,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T3","c_V1","VPC",198785.05613616,NA,1,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T3","c_V1","VPC",-86873.6671644874,NA,1,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T3","c_V1","VPC",-5035.57158607885,NA,1,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T6","c_V1","VPC",56848.6497842345,37115.0253214721,0.701141849784041,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T6","c_V1","VPC",1077464.19255809,781740.498762749,0.655134369384218,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T6","c_V1","VPC",187992.42362055,29179.0277423723,0.97647540004498,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T6","c_V1","VPC",781236.396403114,555012.333881906,0.66458069524314,"LM_AR_Diff_LMER"
