"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Type","B_0","B_OS","V_OS","c_VP","c_abs_VP","c_VP_SE","P_Cells_BS_10","Rate_BS_10","P_BP_Lysed_BS_10","P_B_Loss_BS_10","P_Cells_BS_25","Rate_BS_25","P_BP_Lysed_BS_25","P_B_Loss_BS_25","P_Cells_BS_40","Rate_BS_40","P_BP_Lysed_BS_40","P_B_Loss_BS_40","V_TT","DOC_V","DON_V","DOP_V","DOC_B_BS_10","Total_DOC_BS_10","DON_B_BS_10","Total_DON_BS_10","DOP_B_BS_10","Total_DOP_BS_10","DOC_B_BS_25","Total_DOC_BS_25","DON_B_BS_25","Total_DON_BS_25","DOP_B_BS_25","Total_DOP_BS_25","DOC_B_BS_40","Total_DOC_BS_40","DON_B_BS_40","Total_DON_BS_40","DOP_B_BS_40","Total_DOP_BS_40"
"NJ2020",5,1,"T0_T3","c_Viruses","VP",197725.657777777,593176.97333333,221411.549490651,0.166230760801188,"LM_AP",1337739.87233333,3297775.947,137359967.1,487430.27834475,1462290.83503425,545820.377637909,4.43417278352248,48743.027834475,18.0529732720278,35.4733822681799,1.77366911340899,19497.21113379,7.22118930881111,14.1893529072719,1.10854319588062,12185.7569586187,4.51324331800694,8.86834556704497,0.00354856140865186,6.56414712182633e-12,2.59008219523867e-12,9.39868379934744e-13,9.26117528855024e-10,9.32681675976851e-10,2.43715139172375e-10,2.46305221367613e-10,3.899442226758e-11,3.99342906475147e-11,3.7044701154201e-10,3.77011158663836e-10,9.74860556689499e-11,1.00076137864189e-10,1.5597768907032e-11,1.65376372869667e-11,2.31529382213756e-10,2.38093529335582e-10,6.09287847930937e-11,6.35188669883324e-11,9.74860556689499e-12,1.06884739468297e-11
"NJ2020",5,1,"T0_T6","c_Viruses","VP",205792.466111111,1234754.79666667,356690.707841475,0.0453943011503993,"LM_AP",1337739.87233333,3297775.947,137359967.1,507316.451315229,3043898.70789139,879308.497238929,9.23015619257103,50731.6451315229,18.7894981968603,36.920624770284,3.69206247702841,20292.6580526092,7.51579927874414,14.7682499081136,2.30753904814276,12682.9112828807,4.69737454921508,9.230156192571,0.00369333556221585,6.83195109475883e-12,2.69575232865177e-12,9.78213115588707e-13,9.63901257498936e-10,9.70733208593695e-10,2.53658225657615e-10,2.56353977986266e-10,4.05853161052183e-11,4.1563529220807e-11,3.85560502999574e-10,3.92392454094333e-10,1.01463290263046e-10,1.04159042591698e-10,1.62341264420873e-11,1.7212339557676e-11,2.40975314374734e-10,2.47807265469493e-10,6.34145564144037e-11,6.61103087430554e-11,1.01463290263046e-11,1.11245421418933e-11
"NJ2020",5,1,"T0_T9","c_Viruses","VP",-65415.7785555564,-588742.007000008,203705.562224096,0.0102071283435943,"LM_AP",1337739.87233333,3297775.947,137359967.1,-161261.980401701,-1451357.82361531,502171.847656003,-4.40102010245911,-16126.1980401701,-5.97266594080375,-11.7360536065576,-1.76040804098364,-6450.47921606805,-2.3890663763215,-4.69442144262304,-1.10025502561478,-4031.54951004253,-1.49316648520094,-2.9340134016394,-0.00117401003950664,-2.17168980168514e-12,-8.56905700699937e-13,-3.10947109769033e-13,-3.06397762763232e-10,-3.08569452564917e-10,-8.06309902008506e-11,-8.14878959015505e-11,-1.29009584321361e-11,-1.32119055419051e-11,-1.22559105105293e-10,-1.24730794906978e-10,-3.22523960803402e-11,-3.31093017810402e-11,-5.16038337285444e-12,-5.47133048262347e-12,-7.65994406908081e-11,-7.87711304924932e-11,-2.01577475502127e-11,-2.10146532509126e-11,-3.22523960803402e-12,-3.53618671780306e-12
"NJ2020",5,1,"T0_T12","c_Viruses","VP",84825.8704444445,1017910.44533333,136429.16919046,0.028878355762252,"LM_AP",1337739.87233333,3297775.947,137359967.1,209111.443129149,2509337.31754978,336323.108797481,7.60918072627868,20911.1443129149,7.74486826404257,15.2183614525574,3.04367229051147,8364.45772516597,3.09794730561703,6.08734458102297,1.90229518156967,5227.78607822873,1.93621706601064,3.80459036313935,0.00152236089993319,2.81607101269634e-12,1.11116573945453e-12,4.03210965775506e-13,3.97311741945384e-10,4.0012781295808e-10,1.04555721564575e-10,1.05666887304029e-10,1.67289154503319e-11,1.71321264161074e-11,1.58924696778153e-10,1.6174076779085e-10,4.18222886258299e-11,4.29334543652844e-11,6.69156618013278e-12,7.09477714590828e-12,9.93279354863459e-11,1.02144006499042e-10,2.61389303911437e-11,2.72500961305982e-11,4.18222886258299e-12,4.58543982835849e-12
"NJ2020",5,1,"T0_T24","c_Viruses","VP",31821.2508055556,763710.019333335,64504.1194062974,0.0149824751580392,"LM_AP",1337739.87233333,3297775.947,137359967.1,78445.2625509148,1882686.30122196,159014.572160034,5.7089575868083,7844.52625509148,2.90538009447833,5.70895758680829,2.28358303472332,3137.81050203659,1.16215203779133,2.28358303472332,1.42723939670208,1961.13156377287,0.726345023619582,1.42723939670207,0.000571092613132366,1.05641004933695e-12,4.16838442051485e-13,1.51259010986465e-13,1.49045998846738e-10,1.50102408896075e-10,3.92226312754574e-11,3.96394697175089e-11,6.27562100407319e-12,6.42688001505965e-12,5.96183995386953e-11,6.06748095880322e-11,1.5689052510183e-11,1.61058909522345e-11,2.51024840162927e-12,2.66150741261574e-12,3.72614997116845e-11,3.83179097610215e-11,9.80565781886435e-12,1.02224962609158e-11,1.5689052510183e-12,1.72016426200476e-12
"NJ2020",6,1,"T0_T3","c_Viruses","VP",-170717.838888891,-512153.516666674,396013.088647947,0.0443972556493004,"LM_AP",1258635.39433333,4702883.031,153088962.1,-637886.103643871,-1913658.31093162,1479700.35090487,-4.06911738675479,-63788.6103643871,-23.6254112460693,-32.5529390940383,-1.62764695470192,-25515.4441457549,-9.45016449842772,-13.0211756376153,-1.0172793466887,-15947.1525910968,-5.90635281151733,-8.13823477350957,-0.00416676744615457,-5.66753462034949e-12,-2.23629669454784e-12,-8.11489517677035e-13,-1.21198359692336e-09,-1.21765113154371e-09,-3.18943051821936e-10,-3.21179348516484e-10,-5.10308882915097e-11,-5.18423778091867e-11,-4.84793438769342e-10,-4.90460973389692e-10,-1.27577220728774e-10,-1.29813517423322e-10,-2.04123553166039e-11,-2.12238448342809e-11,-3.02995899230839e-10,-3.08663433851188e-10,-7.97357629554839e-11,-8.19720596500318e-11,-1.27577220728774e-11,-1.35692115905545e-11
"NJ2020",6,1,"T0_T6","c_Viruses","VP",-417555.081111112,-2505330.48666667,288792.844860051,0.229967189804434,"LM_AP",1258635.39433333,4702883.031,153088962.1,-1560191.86676806,-9361151.20060836,1079072.6017092,-19.905132955471,-156019.186676806,-57.7848839543726,-79.6205318218842,-7.96205318218841,-62407.6746707224,-23.1139535817491,-31.8482127287537,-4.97628323886776,-39004.7966692015,-14.4462209885932,-19.905132955471,-0.0101914066524856,-1.38621007242264e-11,-5.46970986604492e-12,-1.98480471390562e-12,-2.96436454685932e-09,-2.97822664758354e-09,-7.80095933384031e-10,-7.85565643250075e-10,-1.24815349341445e-10,-1.2680015405535e-10,-1.18574581874373e-09,-1.19960791946795e-09,-3.12038373353612e-10,-3.17508083219657e-10,-4.9926139736578e-11,-5.19109444504836e-11,-7.41091136714829e-10,-7.54953237439055e-10,-1.95023983346008e-10,-2.00493693212053e-10,-3.12038373353612e-11,-3.31886420492668e-11
"NJ2020",6,1,"T0_T9","c_Viruses","VP",-881236.673333335,-7931130.06000001,378502.256500875,0.351517231564603,"LM_AP",1258635.39433333,4702883.031,153088962.1,-3292735.14472346,-29634616.3025111,1414271.23955625,-63.0137218110009,-329273.514472346,-121.953153508276,-168.036591496003,-25.2054887244004,-131709.405788938,-48.7812614033105,-67.214636598401,-15.7534304527502,-82318.3786180864,-30.488288377069,-42.0091478740006,-0.0215086385037518,-2.9255521200036e-11,-1.15436481185324e-11,-4.18886700802254e-12,-6.25619677497457e-09,-6.2854522961746e-09,-1.64636757236173e-09,-1.65791122048026e-09,-2.63418811577876e-10,-2.67607678585899e-10,-2.50247870998983e-09,-2.53173423118986e-09,-6.58547028944691e-10,-6.70090677063224e-10,-1.05367524631151e-10,-1.09556391639173e-10,-1.56404919374364e-09,-1.59330471494368e-09,-4.11591893090432e-10,-4.23135541208964e-10,-6.58547028944691e-11,-7.00435699024916e-11
"NJ2020",6,1,"T0_T12","c_Viruses","VP",-492565.742444444,-5910788.90933333,259162.544946347,0.217447361834162,"LM_AP",1258635.39433333,4702883.031,153088962.1,-1840468.71891829,-22085624.6270195,968359.17723776,-46.9618837666974,-184046.871891829,-68.165508108085,-93.9237675333947,-18.7847535066789,-73618.7487567318,-27.266203243234,-37.5695070133579,-11.7404709416743,-46011.7179729574,-17.0413770270212,-23.4809418833487,-0.0120222169754869,-1.63523239063431e-11,-6.45230251768194e-12,-2.34136010250586e-12,-3.49689056594476e-09,-3.5132428898511e-09,-9.20234359459147e-10,-9.26686661976829e-10,-1.47237497513464e-10,-1.49578857615969e-10,-1.3987562263779e-09,-1.41510855028425e-09,-3.68093743783659e-10,-3.74546046301341e-10,-5.88949990053854e-11,-6.12363591078913e-11,-8.7422264148619e-10,-8.90574965392533e-10,-2.30058589864787e-10,-2.36510892382469e-10,-3.68093743783659e-11,-3.91507344808717e-11
"NJ2020",6,1,"T0_T24","c_Viruses","VP",-134616.204611111,-3230788.91066667,127764.961305943,0.0648810714863555,"LM_AP",1258635.39433333,4702883.031,153088962.1,-502992.580070058,-12071821.9216814,477392.953660224,-25.6689818609299,-50299.2580070058,-18.6293548174095,-25.6689818609299,-10.267592744372,-20119.7032028023,-7.45174192696382,-10.2675927443719,-6.41724546523248,-12574.8145017514,-4.65733870435239,-6.41724546523247,-0.00328562277234263,-4.46902330218736e-12,-1.76338791167765e-12,-6.3988414838405e-13,-9.5568590213311e-10,-9.60154925435297e-10,-2.51496290035029e-10,-2.53259677946707e-10,-4.02394064056046e-11,-4.08792905539887e-11,-3.82274360853244e-10,-3.86743384155431e-10,-1.00598516014012e-10,-1.02361903925689e-10,-1.60957625622418e-11,-1.67356467106259e-11,-2.38921475533277e-10,-2.43390498835465e-10,-6.28740725087572e-11,-6.46374604204349e-11,-1.00598516014012e-11,-1.06997357497852e-11
"NJ2020",7,1,"T0_T3","c_Viruses","VP",133702.914111111,401108.742333333,216657.651211872,0.0869314781116301,"LM_AP",906183.368866667,3599258.649,133369028,531052.97067279,1593158.91201837,860539.877234377,4.42635294482381,53105.297067279,19.6686285434367,35.4108235585905,1.77054117792952,21242.1188269116,7.86745141737467,14.1643294234362,1.10658823620595,13276.3242668198,4.91715713585917,8.85270588964762,0.00398183130398754,4.43870364982487e-12,1.75142437851905e-12,6.35542916839839e-13,1.0090006442783e-09,1.01343934792813e-09,2.65526485336395e-10,2.67277909714914e-10,4.24842376538232e-11,4.31197805706631e-11,4.03600257711321e-10,4.08038961361146e-10,1.06210594134558e-10,1.07962018513077e-10,1.69936950615293e-11,1.76292379783691e-11,2.52250161069575e-10,2.566888647194e-10,6.63816213340988e-11,6.81330457126179e-11,1.06210594134558e-11,1.12566023302956e-11
"NJ2020",7,1,"T0_T6","c_Viruses","VP",21122.9566666667,126737.74,139251.499910984,0.00327632057137318,"LM_AP",906183.368866667,3599258.649,133369028,83898.0134561913,503388.080737147,553091.330806114,1.39858823671093,8389.80134561913,3.10733383171079,5.59435294684372,0.559435294684371,3355.92053824765,1.24293353268432,2.23774117873749,0.349647059177732,2097.45033640478,0.776833457927697,1.39858823671093,0.000629066693476924,7.01245335412137e-13,2.76697493830668e-13,1.00405780842284e-13,1.59406225566763e-10,1.60107470902176e-10,4.19490067280956e-11,4.22257042219263e-11,6.7118410764953e-12,6.81224685733759e-12,6.37624902267054e-11,6.44637355621175e-11,1.67796026912383e-11,1.70563001850689e-11,2.68473643059812e-12,2.7851422114404e-12,3.98515563916909e-11,4.0552801727103e-11,1.04872516820239e-11,1.07639491758546e-11,1.67796026912383e-12,1.77836604996611e-12
"NJ2020",7,1,"T0_T9","c_Viruses","VP",-149410.092411111,-1344690.8317,86519.6567318281,0.229711895089528,"LM_AP",906183.368866667,3599258.649,133369028,-593440.120216669,-5340961.08195002,343646.367279957,-14.8390588251665,-59344.0120216669,-21.9792637117285,-39.5708235337772,-5.93562353006659,-23737.6048086667,-8.79170548469139,-15.8283294135109,-3.70976470629162,-14836.0030054167,-5.49481592793212,-9.89270588344431,-0.00444960969661313,-4.96015458537233e-12,-1.95717857000588e-12,-7.10205357658515e-13,-1.12753622841167e-09,-1.13249638299704e-09,-2.96720060108334e-10,-2.9867723867834e-10,-4.74752096173335e-11,-4.8185414974992e-11,-4.51014491364668e-10,-4.55974645950041e-10,-1.18688024043334e-10,-1.2064520261334e-10,-1.89900838469334e-11,-1.97002892045919e-11,-2.81884057102918e-10,-2.8684421168829e-10,-7.41800150270836e-11,-7.61371935970895e-11,-1.18688024043334e-11,-1.25790077619919e-11
"NJ2020",7,1,"T0_T12","c_Viruses","VP",-67488.2729222222,-809859.275066666,58530.6649772367,0.0927808930093599,"LM_AP",906183.368866667,3599258.649,133369028,-268055.84649515,-3216670.15794179,232477.232962811,-8.93703529429733,-26805.584649515,-9.92799431463517,-17.8740705885947,-3.57481411771893,-10722.233859806,-3.97119772585407,-7.14962823543787,-2.23425882357433,-6701.39616237874,-2.48199857865879,-4.46851764714867,-0.00200988078352906,-2.24049300145621e-12,-8.84054077997872e-13,-3.20798496507174e-13,-5.09306108340784e-10,-5.11546601342241e-10,-1.34027923247575e-10,-1.34911977325573e-10,-2.1444467719612e-11,-2.17652662161191e-11,-2.03722443336314e-10,-2.0596293633777e-10,-5.36111692990299e-11,-5.44952233770278e-11,-8.57778708784479e-12,-8.89858558435196e-12,-1.27326527085196e-10,-1.29567020086652e-10,-3.35069808118937e-11,-3.43910348898916e-11,-5.36111692990299e-12,-5.68191542641017e-12
"NJ2020",7,1,"T0_T24","c_Viruses","VP",-47886.9936027778,-1149287.84646667,26542.4284090808,0.169047920222619,"LM_AP",906183.368866667,3599258.649,133369028,-190201.764699089,-4564842.35277815,105423.547042501,-12.6827294116427,-19020.1764699089,-7.04450980366997,-12.6827294116426,-5.07309176465706,-7608.07058796357,-2.81780392146799,-5.07309176465705,-3.17068235291066,-4755.04411747723,-1.76112745091749,-3.17068235291066,-0.00142613144559387,-1.58976470106815e-12,-6.27289603726901e-13,-2.27625850904853e-13,-3.61383352928269e-10,-3.62973117629338e-10,-9.51008823495446e-11,-9.57281719532715e-11,-1.52161411759271e-11,-1.5443767026832e-11,-1.44553341171308e-10,-1.46143105872376e-10,-3.80403529398178e-11,-3.86676425435447e-11,-6.08645647037085e-12,-6.31408232127571e-12,-9.03458382320674e-11,-9.19356029331355e-11,-2.37752205873861e-11,-2.44025101911130e-11,-3.80403529398178e-12,-4.03166114488664e-12
"NJ2020",1,1,"T0_T17","c_Viruses","VP",57873.7481454546,983853.718472728,1607.02330634139,0.377094175806783,"LM_SR_AVG",1507462.68666667,3454942.339,182285832,132640.405996707,2254886.90194402,3683.12457080826,6.52655436963582,13264.0405996707,4.91260762950768,9.21395911007409,2.61062174785433,5305.61623986829,1.96504305180307,3.68558364402964,1.63163859240895,3316.01014991768,1.22815190737692,2.30348977751852,0.000727650660182451,1.92130754090219e-12,7.58109829184324e-13,2.75096851473635e-13,2.52016771393744e-10,2.53938078934646e-10,6.63202029983537e-11,6.7078312827538e-11,1.06112324797366e-11,1.08863293312102e-11,1.00806708557498e-10,1.027280160984e-10,2.65280811993415e-11,2.72861910285258e-11,4.24449299189463e-12,4.51958984336827e-12,6.3004192848436e-11,6.49255003893381e-11,1.65800507495884e-11,1.73381605787727e-11,2.65280811993415e-12,2.92790497140778e-12
"NJ2020",1,1,"T0_T20","c_Viruses","VP",58624.4727857143,1172489.45571429,16028.4449095921,0.43478160339846,"LM_SR_AVG",1507462.68666667,3454942.339,182285832,134360.986126156,2687219.72252313,36735.4717541502,7.77790034927447,13436.0986126156,4.97633281948725,9.33348041912933,3.11116013970979,5374.43944504623,1.9905331277949,3.73339216765173,1.94447508731862,3359.0246531539,1.24408320487181,2.33337010478233,0.000737089573292541,1.94623029013984e-12,7.67943851466091e-13,2.78665343086448e-13,2.55285873639696e-10,2.57232103929836e-10,6.71804930630779e-11,6.7948436914544e-11,1.07488788900925e-11,1.10275442331789e-11,1.02114349455878e-10,1.04060579746018e-10,2.68721972252312e-11,2.76401410766973e-11,4.29955155603699e-12,4.57821689912343e-12,6.3821468409924e-11,6.57676987000639e-11,1.67951232657695e-11,1.75630671172356e-11,2.68721972252312e-12,2.96588506560956e-12
"NJ2020",1,1,"T0_T24","c_Viruses","VP",68321.903975,1639725.6954,20015.0379936323,0.462688287578177,"LM_SR_AVG",1507462.68666667,3454942.339,182285832,156586.455381045,3758074.92914507,45872.3143149908,10.8773882756979,15658.6455381045,5.7994983474461,10.8773882756979,4.35095531027914,6263.45821524179,2.31979933897844,4.35095531027914,2.71934706892447,3914.66138452612,1.44987458686153,2.71934706892447,0.00085901605002985,2.2681680990498e-12,8.9497412232325e-13,3.2476107514185e-13,2.97514265223985e-10,2.99782433323035e-10,7.82932276905224e-11,7.91882018128456e-11,1.25269164304836e-11,1.28516775056254e-11,1.19005706089594e-10,1.21273874188644e-10,3.1317291076209e-11,3.22122651985322e-11,5.01076657219343e-12,5.33552764733528e-12,7.43785663059963e-11,7.66467344050461e-11,1.95733069226306e-11,2.04682810449538e-11,3.1317291076209e-12,3.45649018276275e-12
"NJ2020",1,1,"T0_T3","c_Viruses","VP",-79829.4243333326,-239488.272999997,60801.8008343048,1,"LM_SR_AVG",1507462.68666667,3454942.339,182285832,-182960.454322817,-548881.362968449,139351.187825676,-1.58868458316244,-18296.0454322817,-6.7763131230673,-12.7094766652996,-0.635473833264977,-7318.41817291268,-2.71052524922692,-5.08379066611983,-0.397171145790611,-4574.01135807042,-1.69407828076682,-3.1773691663249,-0.00100370090376973,-2.65019771264908e-12,-1.04571542684814e-12,-3.79460878079958e-13,-3.47624863213352e-10,-3.50275060926001e-10,-9.14802271614085e-11,-9.25259425882566e-11,-1.46368363458254e-11,-1.50162972239053e-11,-1.39049945285341e-10,-1.4170014299799e-10,-3.65920908645634e-11,-3.76378062914115e-11,-5.85473453833014e-12,-6.2341954164101e-12,-8.69062158033381e-11,-8.95564135159871e-11,-2.28700567903521e-11,-2.39157722172003e-11,-3.65920908645634e-12,-4.0386699645363e-12
"NJ2020",1,1,"T0_T6","c_Viruses","VP",-164548.685166667,-987292.111000003,52990.6033464998,0.841342985703493,"LM_SR_AVG",1507462.68666667,3454942.339,182285832,-377127.887965302,-2262767.32779181,121448.763336097,-6.54936350818158,-37712.7887965301,-13.9676995542704,-26.1974540327263,-2.61974540327263,-15085.1155186121,-5.58707982170817,-10.4789816130905,-1.63734087704539,-9428.19719913254,-3.49192488856761,-6.54936350818157,-0.00206888206191089,-5.46272947212055e-12,-2.15548464721314e-12,-7.82165086140731e-13,-7.16542987134073e-10,-7.22005716606193e-10,-1.88563943982651e-10,-1.90719428629864e-10,-3.01702310372241e-11,-3.09523961233649e-11,-2.86617194853629e-10,-2.9207992432575e-10,-7.54255775930603e-11,-7.75810622402734e-11,-1.20680924148896e-11,-1.28502575010304e-11,-1.79135746783518e-10,-1.84598476255639e-10,-4.71409859956627e-11,-4.92964706428758e-11,-7.54255775930603e-12,-8.32472284544676e-12
"NJ2020",2,1,"T0_T17.5","c_Viruses","VP",1551505.77345192,27151351.0354085,344011.899492524,0.773534771624636,"LM_SR_AVG",856929.637533333,3231054.366,204686985.2,5849954.63293337,102374206.076334,1297097.33579851,316.844579136783,584995.463293337,216.664986404939,434.529708530447,126.737831654713,233998.185317335,86.6659945619758,173.811883412179,79.2111447841958,146248.865823334,54.1662466012349,108.632427132612,0.0285800029113593,5.1507286771793e-11,2.03237532487777e-11,7.37492156628724e-12,1.11149138025734e-08,1.11664210893452e-08,2.92497731646668e-09,2.94530106971546e-09,4.67996370634669e-10,4.75371292200956e-10,4.44596552102936e-09,4.49747280780115e-09,1.16999092658667e-09,1.19031467983545e-09,1.87198548253868e-10,1.94573469820155e-10,2.77872845064335e-09,2.83023573741514e-09,7.31244329116671e-10,7.51568082365448e-10,1.16999092658667e-10,1.24374014224955e-10
"NJ2020",2,1,"T0_T20.5","c_Viruses","VP",2223299.65889091,45577643.0072637,563079.365521919,0.845317955591911,"LM_SR_AVG",856929.637533333,3231054.366,204686985.2,8382954.39338957,171850565.064486,2123091.5149709,531.871474750934,838295.439338957,310.479792347762,622.67879970841,212.748589900373,335318.175735583,124.191916939105,249.071519883364,132.967868687733,209573.859834739,77.6199480869404,155.669699927102,0.0409549946968957,7.38096725578652e-11,2.91238321110836e-11,1.05682240332197e-11,1.59276133474402e-08,1.6001423019998e-08,4.19147719669478e-09,4.22060102880587e-09,6.70636351471165e-10,6.81204575504385e-10,6.37104533897607e-09,6.44485501153394e-09,1.67659087867791e-09,1.705714710789e-09,2.68254540588466e-10,2.78822764621686e-10,3.98190333686004e-09,4.05571300941791e-09,1.0478692991737e-09,1.07699313128478e-09,1.67659087867791e-10,1.78227311901011e-10
"NJ2020",2,1,"T0_T24","c_Viruses","VP",2899833.36079391,69596000.6590539,693868.809919696,0.851409029950939,"LM_SR_AVG",856929.637533333,3231054.366,204686985.2,10933825.6382819,262411815.318767,2616233.29329072,812.155369714899,1093382.56382819,404.956505121554,812.155369714899,324.86214788596,437353.025531278,161.982602048621,324.862147885959,203.038842428725,273345.640957049,101.239126280388,203.038842428725,0.0534172977710258,9.6269411987111e-11,3.79859995984576e-11,1.37840567254718e-11,2.07742687127357e-08,2.08705381247228e-08,5.46691281914097e-09,5.50489881873943e-09,8.74706051062556e-10,8.88490107788028e-10,8.30970748509428e-09,8.40597689708139e-09,2.18676512765639e-09,2.22475112725485e-09,3.49882420425022e-10,3.63666477150494e-10,5.19356717818393e-09,5.28983659017104e-09,1.36672820478524e-09,1.4047142043837e-09,2.18676512765639e-10,2.32460569491111e-10
"NJ2020",2,1,"T0_T3","c_Viruses","VP",-864818.763333331,-2594456.28999999,61648.1290436968,1,"LM_SR_AVG",856929.637533333,3231054.366,204686985.2,-3260800.32557887,-9782400.97673661,232444.354563031,-30.2761881065068,-326080.032557887,-120.770382428847,-242.209504852055,-12.1104752426027,-130432.013023155,-48.3081529715389,-96.8838019408219,-7.5690470266267,-81520.0081394719,-30.1925956072118,-60.5523762130137,-0.0159306676112931,-2.87104752111434e-11,-1.13285837872162e-11,-4.11082617787919e-12,-6.19552061859986e-09,-6.224231093811e-09,-1.63040016278944e-09,-1.64172874657665e-09,-2.6086402604631e-10,-2.64974852224189e-10,-2.47820824743994e-09,-2.50691872265109e-09,-6.52160065115775e-10,-6.63488648902991e-10,-1.04345610418524e-10,-1.08456436596403e-10,-1.54888015464997e-09,-1.57759062986111e-09,-4.07600040697359e-10,-4.18928624484575e-10,-6.52160065115775e-11,-6.93268326894567e-11
"NJ2020",2,1,"T0_T6","c_Viruses","VP",-800817.342222224,-4804904.05333335,104041.365628253,0.984056266334509,"LM_SR_AVG",856929.637533333,3231054.366,204686985.2,-3019482.880069,-18116897.280414,392288.110871522,-56.0711620053688,-301948.2880069,-111.832699261815,-224.284648021475,-22.4284648021475,-120779.31520276,-44.7330797047259,-89.71385920859,-14.0177905013422,-75487.072001725,-27.9581748154537,-56.0711620053687,-0.0147517091871701,-2.65857396108126e-11,-1.04902052826108e-11,-3.80660206933773e-12,-5.7370174721311e-09,-5.76360321174191e-09,-1.5097414400345e-09,-1.52023164531711e-09,-2.4155863040552e-10,-2.45365232474858e-10,-2.29480698885244e-09,-2.32139272846325e-09,-6.038965760138e-10,-6.14386781296411e-10,-9.6623452162208e-11,-1.00430054231546e-10,-1.43425436803277e-09,-1.46084010764359e-09,-3.77435360008625e-10,-3.87925565291236e-10,-6.038965760138e-11,-6.41962596707177e-11
"NJ2020",3,1,"T0_T12","c_Viruses","VP",-313606.254444444,-3763275.05333333,104398.449099583,0.458938473190537,"LM_SR_AVG",2536886.99366667,6665980.231,226495057.7,-824038.712667743,-9888464.55201292,274319.667995554,-14.8342242391101,-82403.8712667743,-30.5199523210275,-29.6684484782203,-5.93368969564405,-32961.5485067097,-12.207980928411,-11.8673793912881,-3.70855605977753,-20600.9678166936,-7.62998808025688,-7.41711211955506,-0.00363821939884979,-1.04111809040577e-11,-4.10804538511104e-12,-1.49069476169537e-12,-1.56567355406871e-09,-1.57608473497277e-09,-4.12019356333871e-10,-4.16127401718982e-10,-6.59230970134194e-11,-6.74137917751148e-11,-6.26269421627484e-10,-6.36680602531542e-10,-1.64807742533549e-10,-1.6891578791866e-10,-2.63692388053678e-11,-2.78599335670631e-11,-3.91418388517178e-10,-4.01829569421235e-10,-1.03004839083468e-10,-1.07112884468579e-10,-1.64807742533549e-11,-1.79714690150502e-11
"NJ2020",3,1,"T0_T24","c_Viruses","VP",361534.470583333,8676827.29399999,80380.0255622206,0.410515296119614,"LM_SR_AVG",2536886.99366667,6665980.231,226495057.7,949975.950742017,22799422.8178084,211208.328436659,34.2026559151498,94997.5950742017,35.1842944719265,34.2026559151498,13.6810623660599,37999.0380296807,14.0737177887706,13.6810623660599,8.55066397878746,23749.3987685504,8.79607361798164,8.55066397878746,0.00419424582765197,1.2002314121457e-11,4.73587497822538e-12,1.71851655964456e-12,1.80495430640983e-09,1.81695662053129e-09,4.74987975371008e-10,4.79723850349234e-10,7.59980760593613e-11,7.77165926190059e-11,7.21981722563933e-10,7.3398403668539e-10,1.89995190148403e-10,1.94731065126629e-10,3.03992304237445e-11,3.21177469833891e-11,4.51238576602458e-10,4.63240890723915e-10,1.18746993842752e-10,1.23482868820977e-10,1.89995190148403e-11,2.07180355744849e-11
"NJ2020",3,1,"T0_T3","c_Viruses","VP",517242.358888889,1551727.07666667,167983.844048005,1,"LM_SR_AVG",2536886.99366667,6665980.231,226495057.7,1359117.43313631,4077352.29940895,441398.054523875,6.11665825297127,135911.743313631,50.3376827087524,48.9332660237701,2.44666330118851,54364.6973254526,20.135073083501,19.573306409508,1.52916456324282,33977.9358284079,12.5844206771881,12.2333165059425,0.00600064940461751,1.71715445509003e-11,6.77555072739746e-12,2.45865783604521e-12,2.582323122959e-09,2.5994946675099e-09,6.79558716568157e-10,6.86334267295555e-10,1.08729394650905e-10,1.1118805248695e-10,1.0329292491836e-09,1.0501007937345e-09,2.71823486627263e-10,2.7859903735466e-10,4.34917578603621e-11,4.59504156964073e-11,6.45580780739749e-10,6.6275232529065e-10,1.69889679142039e-10,1.76665229869437e-10,2.71823486627263e-11,2.96410064987715e-11
"NJ2020",3,1,"T0_T6","c_Viruses","VP",-138606.965555557,-831641.793333343,314952.849144479,0.398955694887663,"LM_SR_AVG",2536886.99366667,6665980.231,226495057.7,-364206.720511747,-2185240.32307048,827577.054608874,-3.27819802541278,-36420.6720511747,-13.4891377967314,-13.1127921016511,-1.31127921016511,-14568.2688204699,-5.39565511869254,-5.24511684066044,-0.819549506353195,-9105.16801279367,-3.37228444918284,-3.27819802541278,-0.00160801177831505,-4.60150960802038e-12,-1.81566437889912e-12,-6.58853816082811e-13,-6.91992768972319e-10,-6.96594278580339e-10,-1.82103360255873e-10,-1.83919024634772e-10,-2.91365376409397e-11,-2.97953914570225e-11,-2.76797107588927e-10,-2.81398617196948e-10,-7.28413441023493e-11,-7.46570084812485e-11,-1.16546150563759e-11,-1.23134688724587e-11,-1.7299819224308e-10,-1.775997018511e-10,-4.55258400639683e-11,-4.73415044428675e-11,-7.28413441023493e-12,-7.94298822631774e-12
