"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","VP","VP_SE","VP_R_Squared","VP_Type"
"NJ2020","3","1","T0_T9","c_V1","VPC",-265956.295992983,149019.955391188,0.241571770843129,"LM_AP"
"NJ2020","4","1","T0_T9","c_V1","VPC",649386.532681604,178730.93768606,0.568984240518591,"LM_AP"
"NJ2020","5","1","T0_T9","c_V1","VPC",-315533.309305176,137208.946209111,0.345909978691605,"LM_AP"
"NJ2020","6","1","T0_T9","c_V1","VPC",-836298.312248513,262739.791235266,0.503264293770333,"LM_AP"
"NJ2020","7","1","T0_T9","c_V1","VPC",38568.4351753678,31883.8687109182,0.12764793836609,"LM_AP"
"NJ2020","1","1","T0_T24","c_V1","VPC",41540.293267991,12560.4406330267,0.406038757765081,"LM_AP"
"NJ2020","2","1","T0_T24","c_V1","VPC",1196341.14150095,203405.737020544,0.683748452793587,"LM_AP"
"NJ2020","3","1","T0_T24","c_V1","VPC",-311187.9435869,50194.7657648662,0.70607231012373,"LM_AP"
"NJ2020","4","1","T0_T24","c_V1","VPC",20962.3282147086,85274.7234579409,0.0037625413234987,"LM_AP"
"NJ2020","5","1","T0_T24","c_V1","VPC",-188764.077859531,41073.0427400306,0.568983041640625,"LM_AP"
"NJ2020","6","1","T0_T24","c_V1","VPC",-290322.573967892,91603.3093898342,0.385672818856121,"LM_AP"
"NJ2020","7","1","T0_T24","c_V1","VPC",-1552.82731500463,13295.7813639366,0.000851782139399006,"LM_AP"
"NJ2020","1","1","T0_T12","c_V1","VPC",100496.997417737,20363.8242334375,0.65198735091379,"LM_AP"
"NJ2020","2","1","T0_T12","c_V1","VPC",645943.421531539,365142.217398013,0.194019738830526,"LM_AP"
"NJ2020","3","1","T0_T12","c_V1","VPC",-425956.319099572,104459.84416621,0.561220972819818,"LM_AP"
"NJ2020","4","1","T0_T12","c_V1","VPC",453233.668517093,123831.123708591,0.507506639182915,"LM_AP"
"NJ2020","5","1","T0_T12","c_V1","VPC",-272841.931665673,86064.6240140983,0.436012537144684,"LM_AP"
"NJ2020","6","1","T0_T12","c_V1","VPC",-488363.977072415,189573.783326927,0.33796322772165,"LM_AP"
"NJ2020","7","1","T0_T12","c_V1","VPC",6138.74827881861,22143.5384384949,0.00587708998150767,"LM_AP"
"NJ2020","1","1","T0_T3","c_V2","VPC",-19203.7854549466,12165.9625652099,0.383820405475924,"LM_AP"
"NJ2020","2","1","T0_T3","c_V2","VPC",-36711.7724891158,66314.847766519,0.0711651947446628,"LM_AP"
"NJ2020","3","1","T0_T3","c_V2","VPC",-24418.6479135395,13858.5374957072,0.436986058315397,"LM_AP"
"NJ2020","4","1","T0_T3","c_V2","VPC",-50536.3181632986,46537.0755830024,0.22768867555836,"LM_AP"
"NJ2020","5","1","T0_T3","c_V2","VPC",-68300.1789287162,133674.335590949,0.0612674096303763,"LM_AP"
"NJ2020","6","1","T0_T3","c_V2","VPC",-117099.667927024,32034.083977332,0.769618017887775,"LM_AP"
"NJ2020","7","1","T0_T3","c_V2","VPC",-10998.1812488268,9613.46768032384,0.246537614243019,"LM_AP"
"NJ2020","1","1","T0_T6","c_V2","VPC",5527.45357741392,17781.2729804209,0.0136167096008674,"LM_AP"
"NJ2020","2","1","T0_T6","c_V2","VPC",-50613.7379989961,44892.2016459771,0.153684260903653,"LM_AP"
"NJ2020","3","1","T0_T6","c_V2","VPC",-10330.7194878767,7168.92606780768,0.228786144107375,"LM_AP"
"NJ2020","4","1","T0_T6","c_V2","VPC",-1116.98515898311,32915.9224336887,0.000164480064074535,"LM_AP"
"NJ2020","5","1","T0_T6","c_V2","VPC",-145926.765000841,54486.6111358424,0.506097101509616,"LM_AP"
"NJ2020","6","1","T0_T6","c_V2","VPC",-82995.2689740982,14988.6397742502,0.814129905771961,"LM_AP"
"NJ2020","7","1","T0_T6","c_V2","VPC",2771.40323879346,6978.1942636012,0.0220362676557121,"LM_AP"
"NJ2020","1","1","T0_T9","c_V2","VPC",11187.4444986481,10006.2587919907,0.111113001595198,"LM_AP"
"NJ2020","2","1","T0_T9","c_V2","VPC",-77184.7601698041,35178.2559817215,0.324967127189848,"LM_AP"
"NJ2020","3","1","T0_T9","c_V2","VPC",-11134.4295156347,4785.58130925351,0.35121200218618,"LM_AP"
"NJ2020","4","1","T0_T9","c_V2","VPC",51117.7511978054,35093.5160475063,0.175035112678855,"LM_AP"
"NJ2020","5","1","T0_T9","c_V2","VPC",-103414.121405063,31502.4317601484,0.518683414605868,"LM_AP"
"NJ2020","6","1","T0_T9","c_V2","VPC",-107293.213564668,64390.1492380874,0.217316155156907,"LM_AP"
"NJ2020","7","1","T0_T9","c_V2","VPC",429.711629054456,3754.67919527948,0.00130809736255223,"LM_AP"
"NJ2020","1","1","T0_T24","c_V2","VPC",3846.39645934332,2945.36356501081,0.0963217008435951,"LM_AP"
"NJ2020","2","1","T0_T24","c_V2","VPC",129687.657584667,29906.6085873106,0.540289998598475,"LM_AP"
"NJ2020","3","1","T0_T24","c_V2","VPC",-3850.43225607136,2286.51727659921,0.150552084105204,"LM_AP"
"NJ2020","4","1","T0_T24","c_V2","VPC",8461.9929799132,11139.8267041924,0.034808240773123,"LM_AP"
"NJ2020","5","1","T0_T24","c_V2","VPC",-50582.8518496601,10476.2334546417,0.593008902730532,"LM_AP"
"NJ2020","6","1","T0_T24","c_V2","VPC",-20718.8877946828,20260.0984087241,0.0613525075429134,"LM_AP"
